Date,Close,Momentum,Signal,Position,Daily_Return,Portfolio_Value
2003-04-15,951.2,-62.69999999999993,0.0,0.0,0.0,2681381.9789086264
2003-04-16,958.65,-52.64999999999998,0.0,0.0,0.0,2681381.9789086264
2003-04-17,940.7,-73.14999999999998,0.0,0.0,-0.0,2681381.9789086264
2003-04-21,947.2,-55.5,0.0,0.0,0.0,2681381.9789086264
2003-04-22,943.5,-57.10000000000002,0.0,0.0,-0.0,2681381.9789086264
2003-04-23,934.2,-44.0,0.0,0.0,-0.0,2681381.9789086264
2003-04-24,929.7,-54.59999999999991,0.0,0.0,-0.0,2681381.9789086264
2003-04-25,924.3,-75.10000000000002,0.0,0.0,-0.0,2681381.9789086264
2003-04-28,929.5,-79.64999999999998,0.0,0.0,0.0,2681381.9789086264
2003-04-29,932.3,-84.65000000000009,0.0,0.0,0.0,2681381.9789086264
2003-04-30,934.05,-97.45000000000005,0.0,0.0,0.0,2681381.9789086264
2003-05-02,938.3,-79.80000000000007,0.0,0.0,0.0,2681381.9789086264
2003-05-05,945.4,-59.450000000000045,0.0,0.0,0.0,2681381.9789086264
2003-05-06,951.85,-10.350000000000023,0.0,0.0,0.0,2681381.9789086264
2003-05-07,950.15,0.35000000000002274,1.0,1.0,-0.0017859956925986298,2676593.0422440837
2003-05-08,941.55,-9.650000000000091,-1.0,0.0,-0.0,2676593.0422440837
2003-05-09,937.85,-20.799999999999955,0.0,0.0,-0.0,2676593.0422440837
2003-05-12,936.0,-4.7000000000000455,0.0,0.0,-0.0,2676593.0422440837
2003-05-13,944.2,-3.0,0.0,0.0,0.0,2676593.0422440837
2003-05-14,952.15,8.649999999999977,1.0,1.0,0.008419826307985545,2699129.4907569415
2003-05-15,959.85,25.649999999999977,0.0,1.0,0.008086961088063838,2720957.245920338
2003-05-16,973.1,43.39999999999998,0.0,1.0,0.01380424024587179,2758517.9934417685
2003-05-19,966.55,42.25,0.0,1.0,-0.006731065666427005,2739950.2276858916
2003-05-20,971.55,42.049999999999955,0.0,1.0,0.0051730381252910185,2754124.0946751107
2003-05-21,968.0,35.700000000000045,0.0,1.0,-0.003653955020328281,2744060.649112765
2003-05-22,963.25,29.200000000000045,0.0,1.0,-0.004907024793388448,2730595.475473007
2003-05-23,967.9,29.600000000000023,0.0,1.0,0.004827407215157065,2743777.171772981
2003-05-26,982.45,37.05000000000007,0.0,1.0,0.01503254468436821,2785023.1247116076
2003-05-27,976.85,25.0,0.0,1.0,-0.005700035625222699,2769148.3936836827
2003-05-28,990.8,40.64999999999998,0.0,1.0,0.01428059579259866,2808693.4825836034
2003-05-29,1002.6,61.05000000000007,0.0,1.0,0.011909568025837869,2842143.80867816
2003-05-30,1006.8,68.94999999999993,0.0,1.0,0.00418910831837227,2854049.856949104
2003-06-02,1015.15,79.14999999999998,0.0,1.0,0.008293603496225765,2877720.2148211
2003-06-03,1010.65,66.44999999999993,0.0,1.0,-0.00443284243707831,2864963.7345308024
2003-06-04,1021.05,68.89999999999998,0.0,1.0,0.010290407163706439,2894445.377868377
2003-06-05,1035.05,75.19999999999993,0.0,1.0,0.013711375544782411,2934132.20543819
2003-06-06,1046.4,73.30000000000007,0.0,1.0,0.010965653833148181,2966306.883503717
2003-06-09,1052.1,85.54999999999995,0.0,1.0,0.005447247706421798,2982465.0918714255
2003-06-10,1037.8,66.25,0.0,1.0,-0.013591863891265099,2941927.8322822596
2003-06-11,1044.1,76.09999999999991,0.0,1.0,0.006070533821545432,2959786.904688675
2003-06-12,1051.3,88.04999999999995,0.0,1.0,0.0068958911981611415,2980197.2731531505
2003-06-13,1056.2,88.30000000000007,0.0,1.0,0.004660896033482409,2994087.662802585
2003-06-16,1051.8,69.34999999999991,0.0,1.0,-0.004165877674682905,2981614.659852072
2003-06-17,1081.95,105.10000000000002,0.0,1.0,0.028665145464917385,3067083.0777970618
2003-06-18,1086.75,95.95000000000005,0.0,1.0,0.004436434215998819,3080689.9901067116
2003-06-19,1092.55,89.94999999999993,0.0,1.0,0.005337014032666065,3097131.6758142053
2003-06-20,1100.25,93.45000000000005,0.0,1.0,0.007047732369227955,3118959.4309776025
2003-06-23,1089.2,74.05000000000007,0.0,1.0,-0.010043172006362178,3087635.184931429
2003-06-24,1085.35,74.69999999999993,0.0,1.0,-0.0035347043701801084,3076721.3073497303
2003-06-25,1106.65,85.60000000000014,0.0,1.0,0.019625005758511227,3137101.980723803
2003-06-26,1116.35,81.29999999999995,0.0,1.0,0.008765192246871,3164599.282682887
2003-06-27,1125.55,79.14999999999986,0.0,1.0,0.008241143010704555,3190679.1979430495
2003-06-30,1134.15,82.05000000000018,0.0,1.0,0.007640708986717648,3215058.249164506
2003-07-01,1130.7,92.90000000000009,0.0,1.0,-0.003041925671207535,3205278.2809419446
2003-07-02,1133.8,89.70000000000005,0.0,1.0,0.0027416644556468306,3214066.0784752597
2003-07-03,1144.65,93.35000000000014,0.0,1.0,0.00956958899276783,3244823.3698418653
2003-07-04,1138.45,82.25,0.0,1.0,-0.005416502861136596,3227247.774775234
2003-07-07,1140.55,88.75,0.0,1.0,0.0018446132899994083,3233200.7989107054
2003-07-08,1145.9,63.950000000000045,0.0,1.0,0.004690719389768283,3248366.8365891697
2003-07-09,1141.05,54.299999999999955,0.0,1.0,-0.004232481019286305,3234618.185609627
2003-07-10,1162.35,69.79999999999995,0.0,1.0,0.01866701722098063,3294998.8589836988
2003-07-11,1161.65,61.40000000000009,0.0,1.0,-0.0006022282445045102,3293014.517605209
2003-07-14,1171.5,82.29999999999995,0.0,1.0,0.008479318211165099,3320937.0355739696
2003-07-15,1159.85,74.5,0.0,1.0,-0.009944515578318436,3287911.9254890895
2003-07-16,1168.75,62.09999999999991,0.0,1.0,0.0076734060438850005,3313141.408729899
2003-07-17,1152.0,35.65000000000009,0.0,1.0,-0.014331550802138993,3265658.9543160163
2003-07-18,1140.0,14.450000000000045,0.0,1.0,-0.01041666666666663,3231641.673541891
2003-07-21,1115.8,-18.350000000000136,-1.0,0.0,-0.0,3231641.673541891
2003-07-22,1109.2,-21.5,0.0,0.0,-0.0,3231641.673541891
2003-07-23,1119.05,-14.75,0.0,0.0,0.0,3231641.673541891
2003-07-24,1139.45,-5.2000000000000455,0.0,0.0,0.0,3231641.673541891
2003-07-25,1162.75,24.299999999999955,1.0,1.0,0.020448461977269794,3297723.775427473
2003-07-28,1169.2,28.65000000000009,0.0,1.0,0.005547194151795276,3316016.88946876
2003-07-29,1174.75,28.84999999999991,0.0,1.0,0.004746835443038,3331757.475969403
2003-07-30,1183.0,41.950000000000045,0.0,1.0,0.007022770802298295,3355155.64509198
2003-07-31,1185.85,23.5,0.0,1.0,0.0024091293322061613,3363238.648970688
2003-08-01,1195.75,34.09999999999991,0.0,1.0,0.008348442045789994,3391316.451917781
2003-08-04,1203.6,32.09999999999991,0.0,1.0,0.006564917415847749,3413580.1643556273
2003-08-05,1184.45,24.600000000000136,0.0,1.0,-0.015910601528747015,3359268.0505741304
2003-08-06,1171.05,2.2999999999999545,0.0,1.0,-0.011313267761408285,3321263.7516356413
2003-08-07,1196.95,44.950000000000045,0.0,1.0,0.02211690363349139,3394719.821971975
2003-08-08,1222.65,82.65000000000009,0.0,1.0,0.021471239400142172,3467608.663965943
2003-08-11,1232.85,117.04999999999995,0.0,1.0,0.008342534658323908,3496537.309426583
2003-08-12,1234.75,125.54999999999995,0.0,1.0,0.0015411445025754755,3501925.978679056
2003-08-13,1246.9,127.85000000000014,0.0,1.0,0.009840048592832717,3536385.100477761
2003-08-14,1247.75,108.29999999999995,0.0,1.0,0.0006816905926696482,3538795.820932814
2003-08-18,1281.4,118.65000000000009,0.0,1.0,0.026968543378080634,3634231.9895358114
2003-08-19,1277.7,108.5,0.0,1.0,-0.002887466833151331,3623738.265202049
2003-08-20,1287.4,112.65000000000009,0.0,1.0,0.007591766455349536,3651248.8398067765
2003-08-21,1300.95,117.95000000000005,0.0,1.0,0.01052508932732632,3689678.560002039
2003-08-22,1311.15,125.30000000000018,0.0,1.0,0.007840424305315397,3718607.20546268
2003-08-25,1271.1,75.34999999999991,0.0,1.0,-0.03054570415284308,3605019.7299039867
2003-08-26,1318.2,114.60000000000014,0.0,1.0,0.037054519707340194,3738602.004531064
2003-08-27,1340.3,155.8499999999999,0.0,1.0,0.0167652859960552,3801280.7363624526
2003-08-28,1341.05,170.0,0.0,1.0,0.0005595762142804883,3803407.8426463236
2003-08-29,1356.55,159.5999999999999,0.0,1.0,0.01155810745311503,3847368.0391796506
2003-09-01,1375.95,153.29999999999995,0.0,1.0,0.014300984114113069,3902389.1883891053
2003-09-02,1385.45,152.60000000000014,0.0,1.0,0.006904320651186513,3929332.534651467
2003-09-03,1359.35,124.59999999999991,0.0,1.0,-0.01883864448374184,3855309.235972768
2003-09-04,1372.7,125.79999999999995,0.0,1.0,0.009820870268878679,3893171.727825667
2003-09-05,1398.4,150.6500000000001,0.0,1.0,0.018722226269396014,3966060.5698196343
2003-09-08,1417.35,135.94999999999982,0.0,1.0,0.013551201372997479,4019805.4552587657
2003-09-09,1407.05,129.3499999999999,0.0,1.0,-0.007267082936465941,3990593.195626942
2003-09-10,1409.55,122.14999999999986,0.0,1.0,0.0017767669947763576,3997683.549906511
2003-09-11,1403.15,102.20000000000005,0.0,1.0,-0.004540456173956153,3979532.242950815
2003-09-12,1372.1,60.94999999999982,0.0,1.0,-0.022128781669814468,3891470.042798569
2003-09-15,1329.25,58.15000000000009,0.0,1.0,-0.03122950222287002,3769941.3704467593
2003-09-16,1357.95,39.75,0.0,1.0,0.021591122813616748,3851338.63757621
2003-09-17,1341.6,1.2999999999999545,0.0,1.0,-0.01204020766596714,3804967.7205878296
2003-09-18,1302.35,-38.700000000000045,-1.0,0.0,-0.0,3804967.7205878296
2003-09-19,1322.15,-34.399999999999864,0.0,0.0,0.0,3804967.7205878296
2003-09-22,1302.9,-73.04999999999995,0.0,0.0,-0.0,3804967.7205878296
2003-09-23,1328.2,-57.25,0.0,0.0,0.0,3804967.7205878296
2003-09-24,1372.05,12.700000000000045,1.0,1.0,0.033014606234000876,3930587.231616121
2003-09-25,1357.2,-15.5,-1.0,0.0,-0.0,3930587.231616121
2003-09-26,1386.95,-11.450000000000045,0.0,0.0,0.0,3930587.231616121
2003-09-29,1399.95,-17.399999999999864,0.0,0.0,0.0,3930587.231616121
2003-09-30,1417.1,10.049999999999955,1.0,1.0,0.012250437515625379,3978738.644896749
2003-10-01,1420.85,11.299999999999955,0.0,1.0,0.0026462493825418765,3989267.379579102
2003-10-03,1449.3,46.149999999999864,0.0,1.0,0.02002322553401137,4069145.380035889
2003-10-06,1478.9,106.80000000000018,0.0,1.0,0.02042365279790248,4152252.1924619307
2003-10-07,1477.85,148.5999999999999,0.0,1.0,-0.0007099871526135004,4149304.1467508716
2003-10-08,1478.6,120.64999999999986,0.0,1.0,0.0005074939946543289,4151409.893687342
2003-10-09,1502.1,160.5,0.0,1.0,0.01589341268767752,4217389.964363423
2003-10-10,1523.1,220.75,0.0,1.0,0.01398042740163774,4276350.878584601
2003-10-13,1546.75,224.5999999999999,0.0,1.0,0.015527542511982295,4342752.098647977
2003-10-14,1520.8,217.89999999999986,0.0,1.0,-0.01677711330208509,4269893.254646093
2003-10-15,1537.0,208.79999999999995,0.0,1.0,0.010652288269332066,4315377.388473859
2003-10-16,1555.7,183.6500000000001,0.0,1.0,0.012166558230318758,4367880.678756527
2003-10-17,1569.45,212.25,0.0,1.0,0.008838464999678664,4406486.039258489
2003-10-20,1542.7,155.75,0.0,1.0,-0.017044187454203663,4331381.065191036
2003-10-21,1506.5,106.54999999999995,0.0,1.0,-0.023465352952615537,4229743.679724053
2003-10-22,1494.1,77.0,0.0,1.0,-0.008230999004314676,4194928.663707738
2003-10-23,1470.45,49.600000000000136,0.0,1.0,-0.015828927113312297,4128527.443644363
2003-10-24,1506.05,56.75,0.0,1.0,0.02421027576592194,4228480.231562169
2003-10-27,1485.3,6.399999999999864,0.0,1.0,-0.01377776302247602,4170221.2329864814
2003-10-28,1481.75,3.900000000000091,0.0,1.0,-0.002390089544199836,4160254.0308205206
2003-10-29,1498.45,19.850000000000136,0.0,1.0,0.011270457229627162,4207141.995939267
2003-10-30,1516.85,14.75,0.0,1.0,0.012279355333844943,4258802.9874473475
2003-10-31,1555.9,32.80000000000018,0.0,1.0,0.025744140818142913,4368442.21127292
2003-11-03,1601.65,54.90000000000009,0.0,1.0,0.029404203354971292,4496892.774397628
2003-11-04,1618.7,97.90000000000009,0.0,1.0,0.010645272063184885,4544763.421420062
2003-11-05,1609.15,72.15000000000009,0.0,1.0,-0.005899796132699087,4517950.243762336
2003-11-06,1612.2,56.5,0.0,1.0,0.0018954106205140153,4526513.614637316
2003-11-07,1592.05,22.59999999999991,0.0,1.0,-0.012498449323905314,4469939.213610805
2003-11-10,1594.5,51.799999999999955,0.0,1.0,0.0015388963914451104,4476817.986936609
2003-11-11,1601.15,94.65000000000009,0.0,1.0,0.004170586390718212,4495488.943106649
2003-11-12,1603.8,109.70000000000005,0.0,1.0,0.0016550604253191548,4502929.248948845
2003-11-13,1579.95,109.5,0.0,1.0,-0.014870931537598109,4435966.496369079
2003-11-14,1550.45,44.40000000000009,0.0,1.0,-0.018671476945472998,4353140.450201233
2003-11-17,1579.9,94.60000000000014,0.0,1.0,0.0189944854719597,4435826.113239979
2003-11-18,1564.4,82.65000000000009,0.0,1.0,-0.009810747515665574,4392307.343219586
2003-11-19,1540.6,42.149999999999864,0.0,1.0,-0.015213500383533751,4325484.973768917
2003-11-20,1522.3,5.4500000000000455,0.0,1.0,-0.011878488900428419,4274104.748519033
2003-11-21,1540.7,-15.200000000000045,-1.0,0.0,0.0,4274104.748519033
2003-11-24,1543.9,-57.75,0.0,0.0,0.0,4274104.748519033
2003-11-25,1568.65,-50.049999999999955,0.0,0.0,0.0,4274104.748519033
2003-11-27,1598.35,-10.800000000000182,0.0,0.0,0.0,4274104.748519033
2003-11-28,1615.25,3.0499999999999545,1.0,1.0,0.010573403822692118,4319296.584005611
2003-12-01,1657.65,65.60000000000014,0.0,1.0,0.026249806531496667,4432677.283687912
2003-12-02,1658.5,64.0,0.0,1.0,0.0005127741079238302,4434950.24582777
2003-12-03,1670.5,69.34999999999991,0.0,1.0,0.0072354537232439675,4467039.123096345
2003-12-04,1675.2,71.40000000000009,0.0,1.0,0.002813528883567784,4479607.266693204
2003-12-05,1645.8,65.84999999999991,0.0,1.0,-0.01755014326647575,4400989.517385192
2003-12-08,1646.25,95.79999999999995,0.0,1.0,0.0002734232592052077,4402192.850282764
2003-12-09,1675.85,95.94999999999982,0.0,1.0,0.01798025816249038,4481345.414211918
2003-12-10,1686.9,122.5,0.0,1.0,0.0065936688844467906,4510893.922030065
2003-12-11,1695.4,154.80000000000018,0.0,1.0,0.005038828620546498,4533623.543428639
2003-12-12,1698.9,176.60000000000014,0.0,1.0,0.002064409578860449,4542982.799298641
2003-12-15,1723.95,183.25,0.0,1.0,0.014744834893166248,4609968.330596793
2003-12-16,1736.25,192.3499999999999,0.0,1.0,0.0071347776907682015,4642859.429797084
2003-12-17,1733.25,164.5999999999999,0.0,1.0,-0.0017278617710583255,4634837.210479939
2003-12-18,1756.1,157.75,0.0,1.0,0.013183326121448014,4695939.780945519
2003-12-19,1778.55,163.29999999999995,0.0,1.0,0.012784010022208303,4755972.722168813
2003-12-22,1789.15,131.5,0.0,1.0,0.005959911163588405,4784317.897089389
2003-12-23,1780.3,121.79999999999995,0.0,1.0,-0.004946482966772026,4760652.350103814
2003-12-24,1808.7,138.20000000000005,0.0,1.0,0.01595236757849805,4836596.02630611
2003-12-26,1837.05,161.8499999999999,0.0,1.0,0.01567424116768934,4912405.99885312
2003-12-29,1874.05,228.25,0.0,1.0,0.020140986908358416,5011346.703764562
2003-12-30,1873.25,227.0,0.0,1.0,-0.00042688295403003895,5009207.445279989
2003-12-31,1879.75,203.9000000000001,0.0,1.0,0.0034699052448952106,5026588.920467135
2004-01-01,1912.25,225.3499999999999,0.0,1.0,0.017289533182604178,5113496.296402862
2004-01-02,1946.05,250.64999999999986,0.0,1.0,0.01767551313897231,5203879.967376017
2004-01-05,1955.0,256.0999999999999,0.0,1.0,0.004599059633616731,5227812.921672163
2004-01-06,1926.7,202.75,0.0,1.0,-0.014475703324808187,5152136.652780438
2004-01-07,1916.75,180.5,0.0,1.0,-0.005164270514350977,5125529.625378578
2004-01-08,1968.55,235.29999999999995,0.0,1.0,0.027024911960349618,5264046.612254597
2004-01-09,1971.9,215.80000000000018,0.0,1.0,0.0017017601788118508,5273004.757158742
2004-01-12,1945.6,167.04999999999995,0.0,1.0,-0.013337390334195565,5202676.634478446
2004-01-13,1963.6,174.44999999999982,0.0,1.0,0.009251644736842035,5250809.95038131
2004-01-14,1982.15,201.85000000000014,0.0,1.0,0.009446934202485435,5300414.006492318
2004-01-15,1944.45,135.75,0.0,1.0,-0.019019751280175634,5199601.4504068745
2004-01-16,1900.65,63.600000000000136,0.0,1.0,-0.022525649926714464,5082477.048376573
2004-01-19,1935.35,61.299999999999955,0.0,1.0,0.018256912109015255,5175267.385144872
2004-01-20,1893.25,20.0,0.0,1.0,-0.021753171261012172,5062688.907394284
2004-01-21,1824.6,-55.15000000000009,-1.0,0.0,-0.0,5062688.907394284
2004-01-22,1770.5,-141.75,0.0,0.0,-0.0,5062688.907394284
2004-01-23,1847.55,-98.5,0.0,0.0,0.0,5062688.907394284
2004-01-27,1904.7,-50.299999999999955,0.0,0.0,0.0,5062688.907394284
2004-01-28,1863.1,-63.600000000000136,0.0,0.0,-0.0,5062688.907394284
2004-01-29,1843.6,-73.15000000000009,0.0,0.0,-0.0,5062688.907394284
2004-01-30,1809.75,-158.79999999999995,0.0,0.0,-0.0,5062688.907394284
2004-02-03,1769.0,-202.9000000000001,0.0,0.0,-0.0,5062688.907394284
2004-02-04,1822.2,-123.39999999999986,0.0,0.0,0.0,5062688.907394284
2004-02-05,1804.5,-159.0999999999999,0.0,0.0,-0.0,5062688.907394284
2004-02-06,1833.65,-148.5,0.0,0.0,0.0,5062688.907394284
2004-02-09,1880.7,-63.75,0.0,0.0,0.0,5062688.907394284
2004-02-10,1880.75,-19.90000000000009,0.0,0.0,0.0,5062688.907394284
2004-02-11,1891.5,-43.84999999999991,0.0,0.0,0.0,5062688.907394284
2004-02-12,1885.3,-7.9500000000000455,0.0,0.0,-0.0,5062688.907394284
2004-02-13,1913.6,89.0,1.0,1.0,0.015010873601018382,5138684.290664459
2004-02-16,1913.55,143.04999999999995,0.0,1.0,-2.6128762541821615e-05,5138550.02320285
2004-02-17,1920.1,72.54999999999995,0.0,1.0,0.0034229573306159278,5156139.060673509
2004-02-18,1916.45,11.75,0.0,1.0,-0.0019009426592364598,5146337.535976118
2004-02-19,1858.3,-4.7999999999999545,-1.0,0.0,-0.0,5146337.535976118
2004-02-20,1852.65,9.050000000000182,1.0,1.0,-0.0030404132809556117,5130690.542983456
2004-02-23,1808.2,-1.5499999999999545,-1.0,0.0,-0.0,5130690.542983456
2004-02-24,1821.35,52.34999999999991,1.0,1.0,0.007272425616635214,5168003.108319277
2004-02-25,1786.8,-35.40000000000009,-1.0,0.0,-0.0,5168003.108319277
2004-02-26,1765.8,-38.700000000000045,0.0,0.0,-0.0,5168003.108319277
2004-02-27,1800.3,-33.350000000000136,0.0,0.0,0.0,5168003.108319277
2004-03-01,1852.7,-28.0,0.0,0.0,0.0,5168003.108319277
2004-03-03,1860.4,-20.34999999999991,0.0,0.0,0.0,5168003.108319277
2004-03-04,1843.85,-47.65000000000009,0.0,0.0,-0.0,5168003.108319277
2004-03-05,1867.7,-17.59999999999991,0.0,0.0,0.0,5168003.108319277
2004-03-08,1885.25,-28.34999999999991,0.0,0.0,0.0,5168003.108319277
2004-03-09,1866.05,-47.5,0.0,0.0,-0.0,5168003.108319277
2004-03-10,1844.35,-75.75,0.0,0.0,-0.0,5168003.108319277
2004-03-11,1805.4,-111.04999999999995,0.0,0.0,-0.0,5168003.108319277
2004-03-12,1812.2,-46.09999999999991,0.0,0.0,0.0,5168003.108319277
2004-03-15,1763.4,-89.25,0.0,0.0,-0.0,5168003.108319277
2004-03-16,1749.35,-58.850000000000136,0.0,0.0,-0.0,5168003.108319277
2004-03-17,1749.85,-71.5,0.0,0.0,0.0,5168003.108319277
2004-03-18,1716.65,-70.14999999999986,0.0,0.0,-0.0,5168003.108319277
2004-03-19,1725.1,-40.700000000000045,0.0,0.0,0.0,5168003.108319277
2004-03-22,1685.0,-115.29999999999995,0.0,0.0,-0.0,5168003.108319277
2004-03-23,1696.4,-156.29999999999995,0.0,0.0,0.0,5168003.108319277
2004-03-24,1692.1,-168.30000000000018,0.0,0.0,-0.0,5168003.108319277
2004-03-25,1704.45,-139.39999999999986,0.0,0.0,0.0,5168003.108319277
2004-03-26,1747.5,-120.20000000000005,0.0,0.0,0.0,5168003.108319277
2004-03-29,1762.05,-123.20000000000005,0.0,0.0,0.0,5168003.108319277
2004-03-30,1750.15,-115.89999999999986,0.0,0.0,-0.0,5168003.108319277
2004-03-31,1771.9,-72.44999999999982,0.0,0.0,0.0,5168003.108319277
2004-04-01,1819.65,14.25,1.0,1.0,0.026948473390146166,5307272.9025640115
2004-04-02,1841.1,28.899999999999864,0.0,1.0,0.011787981205176656,5369834.935790179
2004-04-05,1856.6,93.19999999999982,0.0,1.0,0.008418880017381003,5415042.931827738
2004-04-06,1851.15,101.80000000000018,0.0,1.0,-0.002935473446084136,5399147.217091952
2004-04-07,1848.7,98.85000000000014,0.0,1.0,-0.0013235016071091454,5392001.437073112
2004-04-08,1853.55,136.89999999999986,0.0,1.0,0.002623465137664205,5406147.164865509
2004-04-12,1838.2,113.10000000000014,0.0,1.0,-0.008281405950743115,5361376.6655637985
2004-04-13,1878.45,193.45000000000005,0.0,1.0,0.021896420411271933,5478771.6230161665
2004-04-15,1861.95,165.54999999999995,0.0,1.0,-0.008783837738561062,5430646.982072961
2004-04-16,1868.95,176.85000000000014,0.0,1.0,0.003759499449501824,5451063.496412502
2004-04-19,1844.05,139.5999999999999,0.0,1.0,-0.013322988844003403,5378439.038261844
2004-04-20,1844.25,96.75,0.0,1.0,0.00010845692904215554,5379022.367242974
2004-04-21,1873.35,111.29999999999995,0.0,1.0,0.01577877185847898,5463896.733997356
2004-04-22,1889.55,139.39999999999986,0.0,1.0,0.008647609896709207,5511146.381468869
2004-04-23,1892.45,120.54999999999995,0.0,1.0,0.0015347569527137672,5519604.651695251
2004-04-27,1817.25,-2.400000000000091,-1.0,0.0,-0.0,5519604.651695251
2004-04-28,1816.55,-24.549999999999955,0.0,0.0,-0.0,5519604.651695251
2004-04-29,1808.95,-47.649999999999864,0.0,0.0,-0.0,5519604.651695251
2004-04-30,1796.1,-55.05000000000018,0.0,0.0,-0.0,5519604.651695251
2004-05-03,1766.7,-82.0,0.0,0.0,-0.0,5519604.651695251
2004-05-04,1793.1,-60.450000000000045,0.0,0.0,0.0,5519604.651695251
2004-05-05,1809.9,-28.299999999999955,0.0,0.0,0.0,5519604.651695251
2004-05-06,1832.8,-45.65000000000009,0.0,0.0,0.0,5519604.651695251
2004-05-07,1804.45,-57.5,0.0,0.0,-0.0,5519604.651695251
2004-05-10,1769.1,-99.85000000000014,0.0,0.0,-0.0,5519604.651695251
2004-05-11,1699.45,-144.5999999999999,0.0,0.0,-0.0,5519604.651695251
2004-05-12,1711.1,-133.1500000000001,0.0,0.0,0.0,5519604.651695251
2004-05-13,1717.5,-155.8499999999999,0.0,0.0,0.0,5519604.651695251
2004-05-14,1582.4,-307.14999999999986,0.0,0.0,-0.0,5519604.651695251
2004-05-17,1388.75,-503.70000000000005,0.0,0.0,-0.0,5519604.651695251
2004-05-18,1503.95,-313.29999999999995,0.0,0.0,0.0,5519604.651695251
2004-05-19,1567.85,-248.70000000000005,0.0,0.0,0.0,5519604.651695251
2004-05-20,1543.85,-265.10000000000014,0.0,0.0,-0.0,5519604.651695251
2004-05-21,1560.2,-235.89999999999986,0.0,0.0,0.0,5519604.651695251
2004-05-24,1608.85,-157.85000000000014,0.0,0.0,0.0,5519604.651695251
2004-05-25,1606.7,-186.39999999999986,0.0,0.0,-0.0,5519604.651695251
2004-05-26,1598.8,-211.10000000000014,0.0,0.0,-0.0,5519604.651695251
2004-05-27,1586.4,-246.39999999999986,0.0,0.0,-0.0,5519604.651695251
2004-05-28,1508.75,-295.70000000000005,0.0,0.0,-0.0,5519604.651695251
2004-05-31,1483.6,-285.5,0.0,0.0,-0.0,5519604.651695251
2004-06-01,1507.9,-191.54999999999995,0.0,0.0,0.0,5519604.651695251
2004-06-02,1535.2,-175.89999999999986,0.0,0.0,0.0,5519604.651695251
2004-06-03,1495.1,-222.4000000000001,0.0,0.0,-0.0,5519604.651695251
2004-06-04,1521.1,-61.30000000000018,0.0,0.0,0.0,5519604.651695251
2004-06-07,1542.55,153.79999999999995,1.0,1.0,0.014101636973243181,5597440.112729282
2004-06-08,1550.55,46.59999999999991,0.0,1.0,0.0051862176266570525,5626469.655306077
2004-06-09,1548.3,-19.549999999999955,-1.0,0.0,-0.0,5626469.655306077
2004-06-10,1544.75,0.900000000000091,1.0,1.0,-0.0022928373054317275,5613569.075782511
2004-06-11,1508.45,-51.75,-1.0,0.0,-0.0,5613569.075782511
2004-06-14,1481.35,-127.5,0.0,0.0,-0.0,5613569.075782511
2004-06-15,1501.0,-105.70000000000005,0.0,0.0,0.0,5613569.075782511
2004-06-16,1494.75,-104.04999999999995,0.0,0.0,-0.0,5613569.075782511
2004-06-17,1512.05,-74.35000000000014,0.0,0.0,0.0,5613569.075782511
2004-06-18,1491.2,-17.549999999999955,0.0,0.0,-0.0,5613569.075782511
2004-06-21,1482.0,-1.599999999999909,0.0,0.0,-0.0,5613569.075782511
2004-06-22,1474.7,-33.200000000000045,0.0,0.0,-0.0,5613569.075782511
2004-06-23,1446.1,-89.10000000000014,0.0,0.0,-0.0,5613569.075782511
2004-06-24,1470.75,-24.34999999999991,0.0,0.0,0.0,5613569.075782511
2004-06-25,1488.5,-32.59999999999991,0.0,0.0,0.0,5613569.075782511
2004-06-28,1514.35,-28.200000000000045,0.0,0.0,0.0,5613569.075782511
2004-06-29,1518.3,-32.25,0.0,0.0,0.0,5613569.075782511
2004-06-30,1505.6,-42.700000000000045,0.0,0.0,-0.0,5613569.075782511
2004-07-01,1537.2,-7.5499999999999545,0.0,0.0,0.0,5613569.075782511
2004-07-02,1537.5,29.049999999999955,1.0,1.0,0.0001951600312255497,5614664.620098628
2004-07-05,1526.85,45.5,0.0,1.0,-0.006926829268292689,5575772.796876481
2004-07-06,1558.25,57.25,0.0,1.0,0.020565215967514927,5690439.768630041
2004-07-07,1566.8,72.04999999999995,0.0,1.0,0.0054869244344617485,5721662.78163937
2004-07-08,1518.15,6.100000000000136,0.0,1.0,-0.03105054888945613,5544002.011709096
2004-07-09,1553.2,62.0,0.0,1.0,0.023087310213088186,5671998.105975408
2004-07-12,1556.95,74.95000000000005,0.0,1.0,0.0024143703322172527,5685692.409926868
2004-07-13,1539.3,64.59999999999991,0.0,1.0,-0.011336266418317975,5621237.885995328
2004-07-14,1522.75,76.65000000000009,0.0,1.0,-0.010751640356005954,5560800.357889552
2004-07-15,1539.4,68.65000000000009,0.0,1.0,0.010934165161714082,5621603.067434034
2004-07-16,1558.8,70.29999999999995,0.0,1.0,0.01260231258932043,5692448.266542921
2004-07-19,1571.6,57.25,0.0,1.0,0.008211444701052173,5739191.490697239
2004-07-20,1566.1,47.799999999999955,0.0,1.0,-0.0034996182234665607,5719106.51156843
2004-07-21,1581.4,75.80000000000018,0.0,1.0,0.009769491092523008,5774979.271690388
2004-07-22,1598.1,60.899999999999864,0.0,1.0,0.01056026305804969,5835964.571954223
